Script started on Sat 21 May 2016 06:05:28 PM MST
picocom v1.7

port is        : /dev/ttyUSB0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,

Terminal ready
/0/id?
{"id":{"name":"Adc"}}
/0/analog? 5,6,7
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
